Day; Zone
22;142
22;187
22;245
22;86
22;624
22;246
22;317
22;437
22;347
22;211
22;96
22;606
22;406
22;31
22;379
22;157
22;167
22;301
22;67
22;43
22;42
22;281
22;87
22;153
22;16
22;208
22;433
22;86
22;33
22;51
22;459
22;369
22;298
22;58
22;175
22;450
22;633
22;55
22;227
22;51
22;425
22;276
22;430
22;52
22;274
22;208
22;214
22;153
22;224
22;119
22;218
22;357
22;119
22;87
22;628
22;469
22;40
22;236
22;277
22;282
22;171
22;133
22;206
22;247
22;373
22;449
22;122
22;632
22;610
22;156
22;313
22;36
22;18
22;353
22;152
22;337
22;281
22;265
22;329
22;162
22;303
22;430
22;91
22;43
22;343
22;369
22;291
22;9
22;46
22;10
22;349
22;219
22;57
22;175
22;382
22;214
22;86
22;10
22;347
22;86
22;234
22;311
22;278
22;162
22;218
22;343
22;196
22;615
22;229
22;245
22;154
22;260
22;42
22;114
22;465
22;202
22;417
22;54
22;84
22;216
22;337
22;114
22;395
22;461
22;30
22;440
22;293
22;339
22;325
22;250
22;145
22;38
22;191
22;608
22;322
22;396
22;315
22;183
22;178
22;6
22;214
22;176
22;329
22;461
22;18
22;83
22;7
22;357
22;53
22;65
22;142
22;46
22;70
22;136
22;32
22;15
22;213
22;19
22;18
22;42
22;184
22;83
22;173
22;46
22;369
22;22
22;416
22;152
22;178
22;32
22;51
22;614
22;222
22;611
22;178
22;157
22;328
22;362
22;112
22;620
22;109
22;206
22;134
22;41
22;58
22;431
22;152
22;430
22;100
22;412
22;401
22;457
22;149
22;175
22;325
22;53
22;311
22;245
22;329
22;279
22;141
22;186
22;158
22;222
22;15
22;11
22;334
22;274
22;216
22;304
22;216
22;191
22;401
22;459
22;401
22;227
22;292
22;336
22;90
22;317
22;629
22;632
22;8
22;344
22;429
22;445
22;69
22;48
22;344
22;406
22;624
22;444
22;52
22;166
22;280
22;91
22;198
22;106
22;628
22;191
22;387
22;281
22;388
22;229
22;445
22;181
22;290
22;27
22;430
22;302
22;620
22;153
22;317
22;195
22;334
22;202
22;178
22;29
22;359
22;276
22;370
22;195
22;309
22;1
22;10
22;136
22;114
22;102
22;322
22;101
22;636
22;358
22;451
22;104
22;393
22;225
22;139
22;283
22;256
22;63
22;337
22;92
22;10
22;356
22;199
22;268
22;221
22;635
22;425
22;409
22;427
22;260
22;193
22;635
22;114
22;105
22;68
22;41
22;401
22;373
22;458
22;214
22;417
22;360
22;42
22;446
22;61
22;102
22;322
22;136
22;600
22;606
22;113
22;112
22;68
22;239
22;335
22;122
22;223
22;42
22;108
22;422
22;36
22;51
22;142
22;159
22;349
22;365
22;651
22;390
22;202
22;321
22;381
22;427
22;629
22;17
22;610
22;202
22;167
22;296
22;317
22;214
22;382
22;635
22;155
22;4
22;26
22;51
22;336
22;77
22;92
22;428
22;337
22;426
22;408
22;73
22;397
22;651
22;17
22;628
22;632
22;21
22;633
22;142
22;363
22;236
22;368
22;435
22;296
22;68
22;288
22;627
22;396
22;51
22;622
22;427
22;339
22;114
22;442
22;168
22;362
22;457
22;176
22;26
22;315
22;114
22;373
22;51
22;455
22;382
22;51
22;206
22;72
22;59
22;92
22;290
22;381
22;52
22;130
22;91
22;227
22;466
22;611
22;158
22;35
22;77
22;315
22;279
22;367
22;194
22;100
22;199
22;6
22;202
22;600
22;156
22;265
22;412
22;369
22;633
22;223
22;76
22;184
22;60
22;462
22;217
22;219
22;260
22;406
22;44
22;417
22;50
22;415
22;606
22;136
22;447
22;158
22;1
22;214
22;302
22;283
22;371
22;401
22;176
22;113
22;61
22;337
22;52
22;614
22;377
22;317
22;84
22;612
22;459
22;357
22;617
22;15
22;290
22;191
22;349
22;189
22;51
22;448
22;290
22;429
22;324
22;276
22;401
22;330
22;74
22;136
22;13
22;42
22;79
22;105
22;166
22;317
22;34
22;313
22;138
22;225
22;396
22;300
22;224
22;322
22;140
22;35
22;278
22;123
22;44
22;602
22;178
22;426
22;11
22;317
22;86
22;276
22;74
22;290
22;368
22;90
22;385
22;236
22;274
22;429
22;230
22;257
22;373
22;276
22;10
22;317
22;441
22;84
22;154
22;245
22;20
22;107
22;126
22;222
22;10
22;60
22;158
22;129
22;68
22;362
22;440
22;36
22;97
22;397
22;369
22;412
22;466
22;627
22;59
22;425
22;162
22;425
22;398
22;361
22;20
22;347
22;106
22;606
22;373
22;359
22;622
22;33
22;444
22;414
22;231
22;397
22;469
22;276
22;276
22;176
22;347
22;412
22;434
22;169
22;25
22;447
22;393
22;178
22;26
22;368
22;63
22;100
22;385
22;608
22;471
22;460
22;290
22;222
22;57
22;27
22;76
22;51
22;357
22;345
22;282
22;388
22;41
22;6
22;184
22;348
22;279
22;119
22;356
22;122
22;337
22;187
22;199
22;427
22;293
22;296
22;424
22;51
22;172
22;636
22;166
22;375
22;104
22;142
22;34
22;429
22;441
22;1
22;305
22;466
22;51
22;222
22;106
22;448
22;298
22;357
22;319
22;365
22;304
22;93
22;138
22;276
22;469
22;298
22;132
22;387
22;433
22;167
22;208
22;633
22;615
22;393
22;222
22;51
22;602
22;189
22;451
22;226
22;209
22;338
22;325
22;627
22;441
22;33
22;610
22;389
22;43
22;260
22;309
22;103
22;42
22;431
22;100
22;51
22;100
22;436
22;227
22;178
22;313
22;368
22;119
22;191
22;183
22;278
22;49
22;245
22;6
22;362
22;77
22;103
22;66
22;221
22;416
22;337
22;468
22;199
22;66
22;648
22;192
22;357
22;369
22;118
22;129
22;608
22;425
22;75
22;67
22;199
22;41
22;58
22;623
22;162
22;169
22;193
22;227
22;216
22;393
22;132
22;256
22;617
22;245
22;122
22;347
22;218
22;448
22;632
22;330
22;75
22;455
22;35
22;440
22;63
22;482
22;602
22;114
22;281
22;135
22;430
22;363
22;313
22;83
22;419
22;26
22;284
22;7
22;321
22;449
22;450
22;454
22;176
22;279
22;205
22;174
22;306
22;82
22;51
22;3
22;321
22;379
22;246
22;317
22;313
22;404
22;5
22;321
22;198
22;383
22;52
22;256
22;336
22;274
22;636
22;615
22;136
22;602
22;120
22;610
22;265
22;135
22;427
22;51
22;152
22;79
22;298
22;601
22;305
22;120
22;385
22;25
22;252
22;91
22;445
22;600
22;70
22;214
22;246
22;99
22;350
22;417
22;51
22;445
22;368
22;156
22;52
22;365
22;163
22;349
22;77
22;633
22;175
22;616
22;330
22;447
22;382
22;55
22;463
22;109
22;45
22;276
22;202
22;198
22;349
22;53
22;283
22;355
22;411
22;608
22;166
22;420
22;11
22;359
22;417
22;206
22;16
22;219
22;282
22;393
22;416
22;398
22;118
22;420
22;354
22;279
22;247
22;68
22;61
22;82
22;97
22;345
22;405
22;145
22;628
22;324
22;451
22;49
22;51
22;398
22;110
22;42
22;60
22;118
22;451
22;90
22;401
22;124
22;627
22;35
22;68
22;402
22;114
22;281
22;391
22;353
22;92
22;430
22;195
22;62
22;396
22;336
22;129
22;47
22;315
22;325
22;431
22;322
22;635
22;357
22;198
22;236
22;86
22;325
22;70
22;216
22;322
22;612
22;617
22;466
22;178
22;178
22;124
22;223
22;15
22;396
22;52
22;469
22;23
22;221
22;65
22;51
22;34
22;255
22;345
22;613
22;602
22;82
22;50
22;264
22;188
22;322
22;334
22;158
22;267
22;337
22;13
22;46
22;414
22;440
22;209
22;429
22;267
22;611
22;602
22;345
22;442
22;258
22;41
22;50
22;202
22;452
22;61
22;462
22;86
22;295
22;346
22;313
22;178
22;431
22;42
22;272
22;632
22;101
22;115
22;428
22;300
22;50
22;3
22;314
22;106
22;359
22;68
22;377
22;435
22;330
22;47
22;122
22;412
22;633
22;48
22;51
22;428
22;366
22;35
22;26
22;302
22;16
23;651
23;445
23;101
23;149
23;612
23;607
23;100
23;213
23;327
23;182
23;620
23;280
23;67
23;611
23;42
23;651
23;41
23;298
23;361
23;22
23;438
23;425
23;347
23;632
23;420
23;360
23;329
23;633
23;52
23;382
23;276
23;320
23;636
23;308
23;209
23;178
23;59
23;54
23;140
23;446
23;276
23;190
23;279
23;454
23;306
23;276
23;27
23;451
23;227
23;183
23;43
23;276
23;60
23;609
23;18
23;258
23;130
23;197
23;416
23;611
23;275
23;457
23;114
23;201
23;290
23;114
23;166
23;178
23;302
23;6
23;86
23;334
23;275
23;10
23;78
23;139
23;265
23;180
23;444
23;396
23;24
23;124
23;18
23;424
23;229
23;250
23;51
23;49
23;202
23;393
23;292
23;334
23;295
23;93
23;383
23;62
23;368
23;397
23;84
23;276
23;453
23;420
23;434
23;175
23;335
23;276
23;339
23;35
23;223
23;321
23;260
23;87
23;142
23;87
23;414
23;70
23;446
23;250
23;30
23;162
23;409
23;278
23;381
23;127
23;183
23;78
23;195
23;121
23;178
23;209
23;636
23;115
23;6
23;402
23;73
23;66
23;608
23;195
23;41
23;360
23;56
23;19
23;199
23;293
23;13
23;92
23;106
23;367
23;219
23;604
23;602
23;616
23;31
23;51
23;294
23;224
23;67
23;106
23;416
23;183
23;28
23;355
23;115
23;102
23;403
23;129
23;449
23;144
23;106
23;322
23;110
23;23
23;23
23;14
23;330
23;191
23;282
23;635
23;41
23;41
23;76
23;363
23;174
23;412
23;96
23;468
23;4
23;454
23;18
23;432
23;191
23;406
23;225
23;5
23;263
23;106
23;92
23;235
23;205
23;125
23;313
23;81
23;223
23;614
23;276
23;202
23;106
23;451
23;617
23;205
23;195
23;305
23;369
23;66
23;99
23;274
23;21
23;349
23;614
23;604
23;91
23;268
23;462
23;83
23;138
23;217
23;96
23;629
23;222
23;150
23;317
23;91
23;610
23;73
23;298
23;207
23;87
23;444
23;27
23;120
23;18
23;448
23;265
23;14
23;143
23;307
23;41
23;119
23;140
23;315
23;471
23;165
23;173
23;83
23;207
23;68
23;466
23;141
23;393
23;29
23;39
23;648
23;184
23;223
23;68
23;268
23;462
23;313
23;71
23;120
23;443
23;230
23;471
23;451
23;466
23;104
23;313
23;65
23;208
23;611
23;331
23;400
23;202
23;225
23;137
23;113
23;188
23;87
23;440
23;112
23;629
23;51
23;10
23;260
23;276
23;181
23;214
23;612
23;26
23;170
23;171
23;173
23;427
23;397
23;389
23;174
23;155
23;290
23;198
23;91
23;242
23;402
23;412
23;281
23;614
23;451
23;223
23;52
23;330
23;648
23;120
23;341
23;199
23;114
23;189
23;137
23;171
23;158
23;296
23;428
23;281
23;372
23;337
23;155
23;422
23;91
23;208
23;172
23;44
23;8
23;67
23;37
23;281
23;63
23;237
23;273
23;149
23;9
23;389
23;448
23;258
23;300
23;339
23;179
23;382
23;613
23;315
23;242
23;70
23;443
23;183
23;152
23;58
23;21
23;199
23;461
23;405
23;121
23;19
23;318
23;178
23;197
23;163
23;195
23;305
23;482
23;358
23;427
23;24
23;173
23;219
23;146
23;113
23;343
23;52
23;52
23;61
23;169
23;165
23;462
23;164
23;91
23;119
23;341
23;52
23;181
23;456
23;134
23;204
23;221
23;328
23;106
23;68
23;336
23;194
23;625
23;182
23;136
23;340
23;216
23;167
23;425
23;51
23;420
23;110
23;430
23;19
23;256
23;305
23;119
23;283
23;482
23;274
23;626
23;434
23;429
23;369
23;617
23;601
23;608
23;204
23;52
23;44
23;293
23;349
23;308
23;45
23;298
23;54
23;27
23;7
23;113
23;93
23;103
23;52
23;388
23;428
23;324
23;156
23;124
23;29
23;83
23;339
23;158
23;26
23;227
23;214
23;383
23;80
23;369
23;355
23;117
23;187
23;106
23;414
23;322
23;37
23;114
23;66
23;178
23;223
23;430
23;278
23;149
23;280
23;181
23;43
23;380
23;68
23;608
23;67
23;357
23;146
23;264
23;214
23;313
23;467
23;333
23;616
23;411
23;288
23;454
23;165
23;195
23;437
23;401
23;127
23;368
23;226
23;313
23;115
23;636
23;19
23;18
23;276
23;294
23;86
23;374
23;150
23;169
23;134
23;41
23;223
23;178
23;337
23;439
23;138
23;401
23;45
23;373
23;250
23;175
23;143
23;612
23;231
23;184
23;86
23;283
23;426
23;149
23;317
23;389
23;222
23;178
23;231
23;623
23;349
23;156
23;52
23;60
23;119
23;201
23;405
23;322
23;614
23;335
23;614
23;23
23;66
23;246
23;279
23;281
23;444
23;468
23;218
23;360
23;440
23;225
23;223
23;9
23;40
23;76
23;110
23;388
23;430
23;349
23;300
23;88
23;385
23;101
23;44
23;135
23;648
23;331
23;185
23;466
23;27
23;635
23;108
23;111
23;210
23;361
23;341
23;139
23;284
23;77
23;156
23;72
23;215
23;435
23;106
23;54
23;176
23;166
23;635
23;191
23;237
23;178
23;186
23;87
23;17
23;114
23;443
23;234
23;144
23;129
23;401
23;388
23;416
23;452
23;84
23;278
23;410
23;227
23;153
23;114
23;4
23;58
23;221
23;130
23;134
23;461
23;283
23;600
23;181
23;113
23;377
23;229
23;352
23;315
23;331
23;394
23;46
23;62
23;275
23;371
23;628
23;189
23;635
23;20
23;129
23;191
23;397
23;58
23;93
23;432
23;293
23;330
23;312
23;101
23;132
23;227
23;337
23;145
23;325
23;295
23;19
23;648
23;175
23;627
23;51
23;317
23;140
23;182
23;68
23;170
23;296
23;165
23;459
23;360
23;279
23;342
23;66
23;635
23;198
23;202
23;158
23;56
23;52
23;81
23;408
23;162
23;462
23;389
23;102
23;329
23;129
23;410
23;77
23;414
23;296
23;143
23;444
23;60
23;16
23;101
23;19
23;214
23;463
23;42
23;265
23;165
23;420
23;183
23;305
23;357
23;135
23;51
23;109
23;95
23;106
23;26
23;607
23;186
23;32
23;406
23;606
23;254
23;14
23;153
23;48
23;52
23;351
23;33
23;610
23;41
23;336
23;300
23;317
23;124
23;51
23;359
23;120
23;260
23;247
23;120
23;339
23;330
23;171
23;4
23;448
23;434
23;131
23;384
23;82
23;603
23;206
23;101
23;425
23;224
23;275
23;167
23;337
23;20
23;457
23;627
23;24
23;27
23;154
23;297
23;616
23;48
23;101
23;124
23;95
23;293
23;137
23;131
23;24
23;100
23;401
23;191
23;112
23;52
23;223
23;341
23;184
23;338
23;115
23;106
23;59
23;359
23;307
23;222
23;222
23;236
23;400
23;124
23;46
23;632
23;223
23;438
23;616
23;237
23;342
23;425
23;92
23;382
23;100
23;414
23;177
23;339
23;604
23;207
23;130
23;615
23;303
23;280
23;195
23;353
23;230
23;51
23;106
23;139
23;373
23;268
23;376
23;70
23;201
23;34
23;167
23;293
23;160
23;166
23;432
23;414
23;369
23;183
23;390
23;225
23;375
23;371
23;52
23;24
23;115
23;61
23;384
23;330
23;280
23;66
23;651
23;38
23;91
23;225
23;280
23;397
23;35
23;108
23;221
23;282
23;303
23;610
23;209
23;104
23;6
23;443
23;51
23;396
23;394
23;412
23;202
23;612
23;271
23;440
23;328
23;614
23;274
23;624
23;5
23;420
23;385
23;214
23;435
23;83
23;308
23;263
23;334
23;293
23;433
23;178
23;322
23;298
23;88
23;198
23;79
23;54
23;143
23;402
23;11
23;91
23;200
23;52
23;349
23;288
23;397
23;247
23;296
23;330
23;369
23;296
23;194
23;276
23;129
23;167
23;175
23;389
23;32
23;2
23;448
23;612
23;452
23;15
23;222
23;389
23;283
23;360
23;28
23;433
23;188
23;275
23;84
23;444
23;114
23;428
23;113
23;417
23;201
23;315
23;182
23;198
23;344
23;452
23;372
23;339
23;68
23;442
23;606
23;317
23;268
23;65
23;627
23;174
23;312
23;426
23;254
23;614
23;631
23;118
23;279
23;151
23;469
23;444
23;310
23;77
23;101
23;282
23;362
23;77
23;120
23;419
23;449
23;339
23;430
23;276
23;42
23;145
23;125
23;52
23;396
23;104
23;217
23;187
23;123
23;440
23;93
23;298
23;393
23;215
23;633
23;280
23;311
23;633
23;65
23;2
23;173
23;636
23;49
23;611
23;395
23;29
23;282
23;296
23;369
23;410
23;441
23;462
23;219
23;179
23;21
23;370
23;438
23;297
23;111
23;442
23;311
23;433
23;143
23;280
23;300
23;467
23;459
23;311
23;109
23;345
23;11
23;158
23;482
23;207
23;395
23;296
23;265
23;341
23;124
23;305
23;76
23;367
23;112
23;321
23;79
23;191
23;403
23;133
23;219
23;285
23;369
23;227
23;108
23;279
23;313
23;468
23;403
23;369
23;373
23;458
23;158
23;56
23;104
23;224
23;317
23;374
23;454
23;275
23;440
23;267
23;42
23;121
23;457
23;52
23;440
23;196
23;223
23;426
23;309
23;157
23;80
23;396
23;298
23;267
23;113
23;313
23;30
23;53
23;451
23;143
23;246
23;23
23;29
23;222
23;348
23;35
23;274
23;127
23;178
23;162
23;110
23;318
23;198
23;22
23;391
23;159
23;175
23;169
23;420
23;267
23;408
23;178
23;401
23;600
23;34
23;267
23;311
23;422
23;339
23;29
23;385
23;156
23;633
23;444
23;216
23;30
23;115
23;186
23;606
23;36
23;141
23;466
23;322
23;284
23;155
23;441
23;14
23;229
23;47
23;608
23;362
23;83
23;171
23;356
23;427
23;627
23;23
23;300
23;446
23;293
23;274
23;309
23;103
23;245
23;24
23;52
23;181
23;320
23;631
23;158
23;101
23;216
23;165
23;467
23;35
23;370
23;126
23;45
23;414
23;82
23;209
23;164
23;169
23;362
23;112
23;90
23;113
23;103
23;209
23;120
23;334
23;462
23;124
23;276
23;127
23;11
23;376
23;146
23;363
23;47
23;651
23;466
23;435
23;239
23;88
23;242
23;252
23;274
23;1
23;92
23;220
23;131
23;272
23;222
23;353
23;451
23;336
23;357
23;321
23;386
23;274
23;29
23;300
23;16
23;614
23;466
23;458
23;603
23;91
23;88
23;202
23;274
23;255
23;628
23;461
23;231
23;50
23;101
23;389
23;214
23;373
23;106
23;226
23;104
23;425
23;109
23;322
23;361
23;32
23;214
23;206
23;132
23;132
23;23
23;15
23;403
23;395
23;372
23;280
23;389
23;374
23;357
23;154
23;440
23;622
23;122
23;114
23;226
23;425
23;153
23;272
23;48
23;131
23;362
23;352
23;87
23;306
23;23
23;267
23;284
23;96
23;46
23;218
23;45
23;318
23;79
23;460
23;10
23;132
23;142
23;178
23;208
23;620
23;324
23;11
23;227
23;170
23;112
23;610
23;47
23;389
23;351
23;207
23;341
23;276
23;388
23;273
23;322
23;210
23;329
23;636
23;435
23;417
23;76
23;156
23;33
23;386
23;121
23;323
23;100
23;603
23;16
23;349
23;80
23;438
23;369
23;113
23;307
23;219
23;322
23;396
23;628
23;215
23;26
23;75
23;24
23;206
23;187
23;6
23;303
23;120
23;118
23;319
23;260
23;321
23;317
23;104
23;461
23;445
23;469
23;165
23;88
23;205
23;317
23;250
23;622
23;330
23;132
23;457
23;360
23;258
23;313
23;449
23;323
23;59
23;344
23;105
23;420
23;11
23;83
23;10
23;236
23;106
23;256
23;112
23;174
23;179
23;54
23;363
23;18
23;137
23;222
23;384
23;330
23;427
23;51
23;612
23;223
23;169
23;366
23;187
23;440
23;46
23;9
23;375
23;118
23;168
23;601
23;165
23;149
23;279
23;324
23;46
23;302
23;328
23;79
23;602
23;113
23;9
23;183
23;177
23;401
23;247
23;28
23;369
23;6
23;24
23;160
23;606
23;59
23;6
23;182
23;42
23;444
23;224
23;328
23;302
23;112
23;110
23;154
23;451
23;24
23;297
23;99
23;344
23;260
23;277
23;129
23;465
23;373
23;76
23;239
23;92
23;175
23;245
23;104
23;624
23;75
23;68
23;158
23;324
23;222
23;298
23;602
23;171
23;41
23;427
23;225
23;607
23;86
23;284
23;375
23;296
23;440
23;607
23;47
23;61
23;409
23;373
23;101
23;301
23;401
23;94
23;172
23;165
23;1
23;340
23;52
23;222
23;615
23;34
23;321
23;636
23;101
23;420
23;375
23;136
23;86
23;375
23;51
23;19
23;448
23;169
23;607
23;283
23;202
23;301
23;41
23;29
23;313
23;198
23;106
23;342
23;124
23;73
23;71
23;341
23;178
23;156
23;370
23;407
23;438
23;94
23;446
23;156
23;53
23;134
23;197
23;425
23;265
23;309
23;614
23;633
23;605
23;210
23;341
23;151
23;434
23;291
23;167
23;171
23;48
23;375
23;392
23;456
23;622
23;298
23;184
23;227
23;19
23;29
23;300
23;205
23;52
23;614
23;337
23;87
23;44
23;632
23;96
23;33
23;267
23;114
23;146
24;54
24;239
24;170
24;177
24;606
24;337
24;414
24;36
24;200
24;223
24;211
24;282
24;131
24;206
24;602
24;288
24;145
24;461
24;124
24;258
24;387
24;136
24;165
24;41
24;126
24;417
24;144
24;84
24;377
24;293
24;153
24;20
24;315
24;422
24;635
24;446
24;627
24;144
24;468
24;114
24;102
24;108
24;101
24;62
24;452
24;221
24;605
24;63
24;466
24;208
24;395
24;406
24;74
24;141
24;617
24;309
24;103
24;15
24;385
24;322
24;334
24;195
24;3
24;181
24;636
24;51
24;448
24;119
24;427
24;280
24;54
24;452
24;427
24;54
24;291
24;225
24;438
24;204
24;92
24;285
24;20
24;336
24;194
24;20
24;234
24;437
24;113
24;59
24;388
24;283
24;396
24;422
24;11
24;462
24;184
24;51
24;466
24;265
24;116
24;281
24;178
24;396
24;204
24;48
24;2
24;91
24;5
24;629
24;208
24;62
24;367
24;258
24;67
24;10
24;45
24;435
24;52
24;35
24;36
24;91
24;603
24;360
24;16
24;176
24;111
24;252
24;62
24;28
24;45
24;138
24;609
24;162
24;28
24;281
24;208
24;273
24;297
24;124
24;162
24;65
24;329
24;330
24;51
24;443
24;227
24;39
24;443
24;443
24;433
24;293
24;322
24;90
24;399
24;424
24;482
24;216
24;629
24;158
24;224
24;92
24;223
24;231
24;389
24;175
24;43
24;80
24;390
24;460
24;446
24;607
24;275
24;97
24;445
24;82
24;445
24;352
24;280
24;141
24;293
24;336
24;362
24;451
24;234
24;112
24;383
24;54
24;199
24;376
24;199
24;417
24;373
24;201
24;135
24;156
24;452
24;367
24;632
24;90
24;622
24;268
24;59
24;101
24;74
24;137
24;357
24;175
24;422
24;79
24;387
24;185
24;337
24;139
24;371
24;276
24;27
24;13
24;446
24;104
24;329
24;234
24;71
24;202
24;92
24;632
24;293
24;307
24;367
24;376
24;311
24;61
24;282
24;56
24;15
24;424
24;165
24;449
24;57
24;202
24;284
24;471
24;372
24;275
24;273
24;133
24;298
24;454
24;347
24;92
24;196
24;284
24;362
24;600
24;450
24;39
24;55
24;390
24;607
24;123
24;18
24;400
24;451
24;110
24;21
24;120
24;175
24;192
24;404
24;635
24;432
24;155
24;386
24;100
24;6
24;34
24;395
24;381
24;603
24;1
24;633
24;156
24;352
24;331
24;54
24;166
24;632
24;187
24;227
24;298
24;156
24;123
24;166
24;635
24;632
24;174
24;465
24;4
24;275
24;305
24;200
24;303
24;54
24;197
24;443
24;405
24;357
24;362
24;359
24;181
24;409
24;165
24;191
24;104
24;54
24;9
24;110
24;218
24;606
24;282
24;291
24;375
24;41
24;184
24;93
24;265
24;23
24;308
24;94
24;1
24;41
24;71
24;440
24;437
24;94
24;284
24;222
24;2
24;415
24;411
24;175
24;275
24;283
24;6
24;105
24;107
24;361
24;626
24;87
24;450
24;279
24;90
24;417
24;352
24;392
24;83
24;198
24;128
24;155
24;425
24;202
24;333
24;137
24;636
24;366
24;68
24;196
24;62
24;10
24;3
24;367
24;188
24;443
24;101
24;154
24;293
24;362
24;81
24;191
24;189
24;616
24;104
24;369
24;466
24;417
24;181
24;68
24;440
24;407
24;41
24;636
24;339
24;6
24;226
24;214
24;67
24;114
24;140
24;313
24;135
24;165
24;333
24;145
24;448
24;252
24;362
24;216
24;348
24;123
24;186
24;59
24;451
24;463
24;50
24;433
24;5
24;220
24;330
24;14
24;451
24;427
24;293
24;107
24;83
24;49
24;118
24;119
24;38
24;16
24;162
24;63
24;293
24;434
24;40
24;313
24;633
24;307
24;189
24;635
24;442
24;330
24;74
24;55
24;91
24;440
24;624
24;407
24;300
24;43
24;416
24;357
24;92
24;221
24;160
24;223
24;341
24;188
24;1
24;443
24;369
24;616
24;141
24;52
24;51
24;285
24;69
24;328
24;264
24;329
24;23
24;18
24;111
24;53
24;359
24;401
24;47
24;379
24;178
24;385
24;382
24;124
24;136
24;21
24;272
24;313
24;49
24;96
24;368
24;257
24;34
24;24
24;428
24;125
24;329
24;267
24;83
24;166
24;59
24;51
24;291
24;23
24;221
24;362
24;258
24;425
24;426
24;286
24;451
24;83
24;158
24;339
24;246
24;279
24;284
24;95
24;345
24;91
24;440
24;392
24;103
24;124
24;33
24;63
24;279
24;52
24;88
24;162
24;440
24;205
24;146
24;149
24;424
24;605
24;267
24;24
24;466
24;317
24;355
24;271
24;52
24;324
24;336
24;9
24;614
24;138
24;440
24;59
24;58
24;356
24;392
24;282
24;100
24;87
24;337
24;50
24;223
24;345
24;139
24;422
24;129
24;445
24;339
24;254
24;367
24;41
24;369
24;442
24;150
24;142
24;81
24;408
24;105
24;77
24;600
24;313
24;157
24;201
24;131
24;341
24;636
24;320
24;300
24;177
24;416
24;154
24;341
24;267
24;1
24;173
24;357
24;447
24;4
24;51
24;4
24;322
24;417
24;604
24;111
24;341
24;300
24;386
24;279
24;38
24;200
24;226
24;171
24;408
24;389
24;131
24;451
24;633
24;246
24;317
24;401
24;268
24;363
24;615
24;357
24;111
24;129
24;633
24;223
24;239
24;386
24;416
24;385
24;120
24;636
24;41
24;40
24;439
24;55
24;313
24;168
24;373
24;313
24;82
24;198
24;445
24;396
24;31
24;20
24;50
24;424
24;411
24;106
24;344
24;353
24;186
24;49
24;275
24;363
24;181
24;445
24;155
24;171
24;92
24;180
24;76
24;46
24;43
24;114
24;35
24;450
24;312
24;43
24;15
24;202
24;609
24;51
24;333
24;110
24;633
24;312
24;107
24;306
24;155
24;422
24;193
24;108
24;9
24;75
24;324
24;428
24;101
24;320
24;55
24;362
24;9
24;177
